"","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","sb_cn__","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS"
"27",218276,194969,194973,35.1466445922852,-111.571464538574,1,111,8.56073951721191,24.3065185546875,22.30029296875,7.75775146484375,2.35546875,2.865966796875,3.350830078125,3.93896484375,4.28759765625,4.9781494140625,5.6104736328125,6.7696533203125,7.738525390625,5.46834564208984,4.8755841255188,3.40282346638529e+23,138,32,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,28.498,21.23488,19.05588,15.90355,6.314,1.6185,0.074
"28",218277,194974,194978,35.1475410461426,-111.571571350098,1,116,11.7049655914307,25.981689453125,24.999755859375,11.48974609375,2.843994140625,4.3416748046875,6.2213134765625,7.3994140625,9.0728759765625,9.630615234375,10.2432861328125,11.0382080078125,11.48974609375,6.21904754638672,1.56083464622498,91.7937316894531,119,18,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,25.304,18.108,16.73,13.518,6.842,2.791,0.105
"29",218278,194979,194983,35.1484413146973,-111.571678161621,1,121,6.19608116149902,16.60205078125,15.909912109375,5.393798828125,1.5125732421875,2.106689453125,2.345458984375,2.68896484375,3.0760498046875,3.5078125,4.375244140625,4.8016357421875,5.3643798828125,4.15335273742676,1.38535523414612,50.1890258789062,173,15,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,23.49,18.253,16.62482,13.958,7.0095,3.9045,0.553
"30",218279,194984,194988,35.149341583252,-111.57177734375,1,121,5.3863673210144,14.85498046875,13.091064453125,5.0938720703125,1.7236328125,2.332763671875,2.79150390625,2.97412109375,3.49267578125,4.072021484375,4.465087890625,4.863525390625,5.04833984375,2.95311236381531,2.30880928039551,36.6462211608887,162,54,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,22.803,17.2619,14.0849,11.3649,4.86775,1.759,0
"31",218280,194989,194993,35.1502418518066,-111.571884155273,1,121,6.52056694030762,17.0146484375,15.215576171875,6.279296875,0.64794921875,1.02001953125,1.952880859375,2.7255859375,3.738525390625,4.40185546875,5.15966796875,5.977783203125,6.279296875,4.27134799957275,1.78923547267914,17.277271270752,89,18,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,18.839,15.9958,14.774,13.218,7.121,0.088,0
"32",218281,194994,194998,35.1511421203613,-111.571990966797,1,121,6.7356390953064,16.50830078125,15.901611328125,5.6668701171875,0.69775390625,1.273193359375,1.8603515625,2.47900390625,3.005859375,3.89599609375,4.64697265625,5.218017578125,5.58056640625,4.86157703399658,1.45081996917725,20.2815856933594,109,21,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,18.619,15.6256,14.724,13.165,6.179,2.525,0
"33",218282,194999,195003,35.1520385742188,-111.572090148926,1,121,6.05818510055542,12.568603515625,11.246826171875,5.960693359375,2.763916015625,3.450439453125,3.936279296875,4.34765625,4.958740234375,5.364990234375,5.531982421875,5.707275390625,5.9345703125,2.45820832252502,1.8065413236618,16.8713798522949,62,42,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,13.393,11.10453,10.34924,8.91554999999999,6.005,3.343,0
"34",218283,195004,195008,35.1529388427734,-111.572196960449,1,121,5.71209239959717,14.742431640625,12.911865234375,5.2955322265625,2.177001953125,2.325927734375,2.896240234375,3.649658203125,4.416748046875,4.8037109375,4.947509765625,5.03857421875,5.258056640625,3.03737878799438,2.34860038757324,15.9764938354492,62,16,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,19.043,15.32644,14.37812,11.7228,4.18,0,0
"35",218284,195009,195013,35.1538391113281,-111.572303771973,1,121,7.25867795944214,13.27587890625,12.823486328125,7.1572265625,3.1220703125,4.017822265625,4.617919921875,5.277587890625,5.709716796875,6.251708984375,6.5732421875,6.76953125,7.1572265625,2.94639086723328,1.28829896450043,15.9714889526367,57,22,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,17.42,14.77455,14.14282,12.50585,6.808,0.019,0
"36",218285,195014,195018,35.1547393798828,-111.572410583496,1,121,6.89233112335205,14.82958984375,14.738525390625,6.5185546875,3.616455078125,4.071044921875,4.392578125,4.7900390625,4.947265625,5.4130859375,5.64013671875,6.136474609375,6.5185546875,2.88130354881287,1.82328128814697,14.707932472229,67,26,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,19.91,16.39042,15.2142,13.12205,7.6545,3.151,0
"37",218286,195019,195023,35.1556396484375,-111.57251739502,1,121,5.28034543991089,13.422607421875,12.32177734375,4.9134521484375,1.7333984375,2.32421875,2.918212890625,3.071533203125,3.55712890625,3.91552734375,4.27294921875,4.685791015625,4.893310546875,2.80978536605835,2.04596018791199,20.0961170196533,88,24,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,15.592,13.20991,12.396,10.886,6.952,3.6755,0
"38",218287,195024,195028,35.1565399169922,-111.572616577148,1,121,6.22457551956177,18.862060546875,18.4189453125,5.009521484375,1.967529296875,2.35009765625,2.671630859375,2.90087890625,3.126220703125,3.699951171875,3.957763671875,4.781494140625,5.009521484375,4.63515043258667,4.7950644493103,16.4672203063965,76,25,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,20.729,16.94514,13.73764,10.1772,4.958,0.014,0
"39",218288,195029,195033,35.1574363708496,-111.572723388672,1,121,6.97173881530762,21.33740234375,17.40478515625,5.828857421875,1.83642578125,2.966552734375,3.2841796875,3.740966796875,4.571044921875,4.9287109375,5.060302734375,5.268310546875,5.820068359375,4.33934116363525,2.21441841125488,21.1028175354004,111,13,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,24.437,21.14065,17.88232,14.7452,8.08425,3.1745,0
"40",218289,195034,195038,35.1583366394043,-111.572830200195,1,121,9.04188823699951,19.66259765625,18.676513671875,8.932861328125,1.439453125,2.69921875,3.425048828125,4.2138671875,5.781982421875,6.5390625,6.81591796875,8.07373046875,8.93115234375,5.29932260513306,1.74339866638184,17.8191986083984,78,16,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,21.767,18.86855,17.8582,16.145,10.94775,6.021,0
"41",218290,195039,195043,35.159236907959,-111.572937011719,1,121,6.76744556427002,17.56201171875,17.32373046875,5.935791015625,2.54345703125,3.3505859375,4.0615234375,4.5263671875,4.63330078125,4.988037109375,5.251220703125,5.498291015625,5.935791015625,3.95307850837708,0.498089522123337,19.9374866485596,77,6,5,"1l","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,18.414,16.03734,14.54236,10.699,5.775,0.027,0
"42",610441,194921,194925,35.1405563354492,-111.538345336914,0,121,4.37879323959351,11.02099609375,10.212158203125,4.148681640625,1.664306640625,1.98876953125,2.4765625,2.774658203125,2.823486328125,3.19873046875,3.333740234375,3.753662109375,4.148681640625,2.30530500411987,1.69825923442841,24.4286766052246,44,25,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,9.863,7.617,7.09504,6.0702,3.056,0.012,0
"43",610442,194926,194930,35.1414566040039,-111.538452148438,0,121,3.84468030929565,13.07861328125,12.010986328125,3.322998046875,0.713623046875,0.851318359375,1.048828125,1.55615234375,1.890380859375,2.170654296875,2.482666015625,2.7275390625,3.322998046875,2.87035298347473,2.23185157775879,33.5757904052734,71,8,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,13.641,11.157,10.07456,8.286,4.11875,0.2005,0
"44",610443,194931,194935,35.1423530578613,-111.538551330566,0,121,4.89001369476318,14.3486328125,13.65869140625,3.84375,0.639892578125,0.73779296875,0.86181640625,1.1474609375,1.514892578125,2.18408203125,3.171630859375,3.49462890625,3.84375,3.93501138687134,1.27027595043182,35.9834175109863,105,24,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,17.303,14.74811,13.713,12.2921,5.6995,2.0495,0
"45",610444,194936,194940,35.143253326416,-111.53865814209,0,121,3.5992431640625,10.617919921875,9.616943359375,3.12841796875,1.2197265625,1.697265625,1.90966796875,2.01220703125,2.28369140625,2.457275390625,2.814697265625,2.961669921875,3.10400390625,2.2382926940918,2.03356432914734,27.5691184997559,71,13,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,16.645,12.80396,10.1574,7.1606,3.16,0.044,0
"46",610445,194941,194945,35.1441535949707,-111.538764953613,0,121,4.25754642486572,11.93017578125,11.56298828125,4.26806640625,0.969970703125,1.733642578125,2.179931640625,2.707275390625,3.242431640625,3.519287109375,3.676513671875,3.923828125,4.2548828125,2.29583382606506,1.76812970638275,23.188102722168,43,35,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,10.65,8.69228,8.05468,6.8952,3.512,0.071,0
"47",610446,194946,194950,35.1450538635254,-111.538871765137,0,121,4.84131050109863,16.84619140625,14.759765625,3.376953125,0.90966796875,1.1259765625,1.362548828125,1.418701171875,1.702392578125,2.12939453125,2.775390625,3.051025390625,3.376953125,4.00696420669556,2.35692501068115,55.5740280151367,116,23,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,15.562,12.7342,11.902,10.718,7.161,3.131,0.023
"48",610447,194951,194955,35.1459503173828,-111.538986206055,0,111,6.76718521118164,19.254638671875,16.82568359375,5.804931640625,1.960205078125,2.4765625,2.869140625,3.65087890625,4.216064453125,4.587158203125,5.02685546875,5.357666015625,5.784423828125,4.2338433265686,2.74594187736511,68.7613906860352,152,32,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,16.151,13.267,12.49576,10.96845,6.28925,3.2795,0.059
"49",610448,194956,194960,35.1468505859375,-111.539093017578,0,111,6.182204246521,16.38134765625,14.888916015625,5.07958984375,1.436279296875,1.757568359375,2.272705078125,2.89892578125,3.56884765625,3.890869140625,4.2880859375,4.795654296875,5.07958984375,3.99973630905151,1.6148384809494,65.037239074707,140,25,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,14.888,12.59825,11.841,10.65325,6.9,3.7635,0.038
"50",610449,194961,194965,35.1477508544922,-111.539192199707,0,111,6.04979801177979,19.188720703125,16.85888671875,5.10498046875,0.872802734375,1.502197265625,1.84765625,2.140380859375,2.66064453125,3.0263671875,3.5634765625,4.248046875,5.10498046875,4.53124284744263,2.26097416877747,34.4640502929688,117,30,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,16.437,14.37393,13.72944,12.29605,7.91025,3.408,0.003
"51",610450,194966,194970,35.1486511230469,-111.53929901123,0,121,6.37394952774048,18.283203125,15.234619140625,4.640869140625,2.46435546875,3.552734375,3.87353515625,4.182373046875,4.291015625,4.33837890625,4.40869140625,4.52392578125,4.640869140625,3.68654704093933,4.37723112106323,3.40282346638529e+23,118,47,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,16.43,11.68362,10.937,9.975,6.87025,1.8875,0
"52",610451,194971,194975,35.1495513916016,-111.539405822754,0,121,7.08690881729126,18.659423828125,17.62353515625,6.38623046875,0.754638671875,0.8955078125,2.09375,2.49755859375,4.3642578125,5.011962890625,5.58203125,6.051025390625,6.38623046875,4.75045871734619,2.22889685630798,32.6769180297852,76,19,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,24.73,20.46329,19.45,16.5149,9.398,4.604,0
"53",610452,194976,194980,35.150447845459,-111.539512634277,0,121,5.02901315689087,18.689453125,17.033203125,3.95458984375,0.84814453125,0.9609375,1.179443359375,1.397216796875,1.853515625,2.828857421875,3.14306640625,3.480224609375,3.897705078125,4.23025274276733,2.63695597648621,37.7400970458984,111,13,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,27.081,25.2883,24.385,20.4426,5.79,0.1695,0
"54",610453,194981,194985,35.1513481140137,-111.539627075195,0,121,6.2294921875,18.631103515625,18.16748046875,4.99658203125,0.875732421875,1.5322265625,1.630859375,2.07763671875,2.840087890625,3.713623046875,3.9150390625,4.1083984375,4.6845703125,4.72318696975708,2.82078170776367,24.3600387573242,66,16,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,19.393,16.49289,14.89702,11.56035,5.388,0.035,0
"55",610454,194986,194990,35.1522483825684,-111.539726257324,0,121,5.25137138366699,20.322509765625,19.733642578125,5.0771484375,0.773681640625,1.061767578125,1.82666015625,2.89990234375,3.505615234375,4.13330078125,4.396240234375,4.806884765625,5.07470703125,3.70336842536926,4.41047143936157,27.7924766540527,75,11,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,14.837,11.3734,10.3762,8.543,5.137,0.511,0
"56",610455,194991,194995,35.153148651123,-111.539833068848,0,121,7.53093957901001,21.983154296875,18.150634765625,7.4794921875,0.798095703125,1.02001953125,1.212158203125,2.794677734375,4.25439453125,4.745361328125,5.842041015625,6.81884765625,7.4794921875,5.24639844894409,2.62501049041748,31.9407825469971,90,13,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,21.038,17.7732,16.77216,14.5602,8.425,3.876,0
"57",610456,194996,195000,35.1540451049805,-111.539939880371,0,121,7.29413366317749,20.77880859375,18.08740234375,6.5599365234375,1.392333984375,1.64990234375,2.165283203125,2.9140625,3.45068359375,4.032470703125,4.679443359375,5.43994140625,6.44580078125,5.03335332870483,1.61080157756805,54.3780326843262,122,18,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,20.894,17.24677,16.45262,15.0912,9.9605,3.8935,0
"58",610457,195001,195005,35.1549453735352,-111.540046691895,0,111,18.5303421020508,34.0694580078125,32.593994140625,16.91259765625,11.097900390625,12.735595703125,13.5625,13.995849609375,14.4552001953125,15.058837890625,15.26611328125,15.90966796875,16.91259765625,6.53085851669312,2.38368463516235,3.40282346638529e+23,149,30,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,24.521,22.59292,21.18868,17.2877,9.21,2.37,0
"59",610458,195006,195010,35.1558456420898,-111.540153503418,0,116,18.3077983856201,34.9049072265625,30.2767333984375,18.3421630859375,10.795654296875,12.6768798828125,13.5501708984375,14.62158203125,15.5555419921875,16.2506103515625,17.2227783203125,17.6693115234375,18.336669921875,5.54154777526855,3.2786386013031,3.40282346638529e+23,150,28,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,24.085,20.3893,18.60864,16.169,5.6535,1.916,0.021
"60",610459,195011,195015,35.1567459106445,-111.540260314941,0,116,14.1511211395264,35.7220458984375,27.02880859375,14.052734375,7.5897216796875,8.3759765625,9.5521240234375,10.2530517578125,11.638427734375,12.35498046875,13.35302734375,13.6160888671875,14.052734375,5.73920011520386,4.34661865234375,278.755187988281,79,2,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,29.366,25.6092,21.60944,14.5178,4.331,1.244,0
"61",610460,195016,195020,35.157642364502,-111.54035949707,0,121,13.8105964660645,25.1531982421875,24.231201171875,12.7237548828125,2.6236572265625,3.2269287109375,5.322998046875,7.3065185546875,9.6463623046875,10.1820068359375,11.411865234375,12.03173828125,12.6129150390625,7.70990228652954,5.70318508148193,3.40282346638529e+23,57,19,4,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,13.633,11.37027,9.78303999999999,7.47915,3.64425,0.8,0
"62",610461,195021,195025,35.1585426330566,-111.540466308594,0,126,27.8091201782227,37.572021484375,36.1141357421875,27.8753662109375,23.8580322265625,25.78662109375,25.9169921875,26.134521484375,26.26025390625,26.5960693359375,26.916259765625,27.20703125,27.8753662109375,5.45240449905396,2.72465825080872,3.40282346638529e+23,164,77,5,"1l","ATL08_20200901140110_10420802_005_01.h5",2020,9,1,140110,14.055,9.899,8.71674,6.66135,3.16075,0.087,0
"63",1088499,194924,194928,35.1374320983887,-111.584533691406,0,111,8.07588577270508,23.342041015625,21.703857421875,8.6483154296875,1.051513671875,1.714111328125,2.287353515625,5.20654296875,6.802001953125,7.144775390625,7.561767578125,7.80859375,8.63037109375,4.7049388885498,3.88900566101074,69.7094802856445,68,30,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,26.581,24.75119,23.92792,21.2917,12.362,4.918,0
"64",1088500,194929,194933,35.1383323669434,-111.58464050293,0,111,5.5806565284729,26.005615234375,22.364990234375,2.374755859375,0.701416015625,0.728271484375,0.84765625,0.917236328125,0.97900390625,1.152099609375,1.30029296875,1.773193359375,2.374755859375,6.39071464538574,3.33459639549255,120.049705505371,93,10,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,25.91,24.0418,23.2862,21.783,14.911,7.664,0
"65",1088501,194934,194938,35.139232635498,-111.584739685059,0,111,12.2716817855835,26.635009765625,25.93212890625,10.037841796875,4.693115234375,5.44677734375,5.77734375,6.426513671875,7.269775390625,7.860107421875,8.701904296875,9.640380859375,10.02685546875,6.80274295806885,1.94998812675476,3.40282346638529e+23,54,14,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,22.72,21.02296,20.39044,18.549,12.444,6.963,0
"66",1088502,194939,194943,35.1401329040527,-111.584846496582,0,111,8.29023838043213,22.348876953125,22.168701171875,7.182861328125,1.74365234375,2.2353515625,2.43994140625,2.873046875,3.2197265625,4.856201171875,6.04345703125,6.42529296875,7.182861328125,5.89752435684204,2.15561437606812,3.40282346638529e+23,88,11,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,21.907,19.2559,18.20468,16.3738,11.29,5.969,0
"67",1088503,194944,194948,35.1410293579102,-111.584953308105,0,111,8.00892162322998,24.34033203125,20.3486328125,7.635009765625,2.05224609375,2.5244140625,3.354248046875,4.689697265625,5.041748046875,5.922119140625,7.0390625,7.47412109375,7.625,5.15240621566772,5.05011653900146,3.40282346638529e+23,63,49,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,20.694,17.978,17.327,16.087,12.232,4.553,0
"68",1088504,194949,194953,35.1419296264648,-111.585060119629,0,111,8.71761131286621,13.12890625,11.048583984375,9.056884765625,6.882080078125,7.3046875,7.62353515625,7.897705078125,8.07421875,8.41259765625,8.563720703125,8.69482421875,9.05029296875,1.98553359508514,1.20853567123413,3.40282346638529e+23,17,87,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,20.358,17.73933,16.92662,15.3153,9.56125,1.2785,0
"69",1088505,194954,194958,35.1428298950195,-111.585174560547,0,111,9.35219669342041,18.79296875,17.789794921875,8.98828125,6.769287109375,7.712646484375,7.8798828125,8.189208984375,8.490478515625,8.655517578125,8.744140625,8.807861328125,8.98828125,3.00042462348938,2.68903398513794,3.40282346638529e+23,32,45,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,23.568,19.62935,18.6387,17.05135,11.528,5.0495,0
"70",1088506,194959,194963,35.1437301635742,-111.58528137207,0,111,4.27133274078369,17.465576171875,17.182373046875,2.43603515625,0.809326171875,0.913818359375,1.12548828125,1.252197265625,1.382080078125,1.646728515625,1.77490234375,1.916259765625,2.43603515625,4.57354545593262,1.30288016796112,123.523628234863,79,8,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,25.478,21.085,19.68868,17.6502,12.466,7.117,0
"71",1088507,194964,194968,35.1446304321289,-111.585380554199,0,111,10.5671300888062,16.890869140625,15.446533203125,11.2275390625,6.103515625,6.7890625,7.854736328125,9.29248046875,9.50537109375,9.9462890625,10.304443359375,10.889404296875,11.2275390625,3.11898183822632,1.37782907485962,3.40282346638529e+23,35,20,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,23.453,19.97026,18.86986,16.77465,11.21,4.807,0
"72",1088508,194969,194973,35.1455268859863,-111.585487365723,0,111,5.94330310821533,13.998779296875,13.8408203125,5.676513671875,1.93310546875,2.532958984375,3.152587890625,3.64013671875,4.453369140625,4.896728515625,5.055419921875,5.439208984375,5.63720703125,3.09141683578491,2.98324418067932,3.40282346638529e+23,44,30,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,31.852,28.72,25.618,22.612,11.841,2.042,0
"73",1088509,194974,194978,35.146427154541,-111.585594177246,0,111,9.21321868896484,15.892578125,14.681396484375,10.704833984375,4.286376953125,4.496826171875,4.817626953125,5.303955078125,5.70654296875,6.332763671875,7.899658203125,9.9423828125,10.704833984375,3.74118423461914,1.23632681369781,3.40282346638529e+23,43,50,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,26.022,22.50573,21.40926,19.7942,13.06225,4.32,0
"74",1088510,194979,194983,35.1473274230957,-111.58570098877,0,111,4.28762292861938,14.82666015625,14.82666015625,2.7347412109375,0.745361328125,0.884521484375,1.041259765625,1.0751953125,1.203369140625,1.4736328125,2.056396484375,2.569091796875,2.656982421875,3.6724705696106,2.30475163459778,80.4300689697266,41,7,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,30.183,26.2059,22.886,20.3809,15.541,10.801,0
"75",1088511,194984,194988,35.1482276916504,-111.585800170898,0,111,10.027777671814,15.016845703125,14.162841796875,11.6644287109375,5.172119140625,5.850341796875,6.712158203125,7.492431640625,8.06640625,9.047607421875,10.00341796875,11.471923828125,11.660400390625,3.11398458480835,0.901850044727325,3.40282346638529e+23,30,46,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,24.583,22.2325,20.8295,18.74575,13.72775,6.6115,0
"76",1088512,194989,194993,35.1491241455078,-111.585914611816,0,111,6.81737804412842,18.801025390625,16.413818359375,5.6578369140625,0.908447265625,1.091796875,1.218017578125,1.418212890625,1.555419921875,2.579345703125,3.614013671875,4.803955078125,5.632080078125,5.21495151519775,1.96572637557983,76.2370834350586,73,25,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,30.222,27.57352,26.47804,23.2838,14.543,9.111,0
"77",1088513,194994,194998,35.1500244140625,-111.58602142334,0,111,9.70328998565674,16.92724609375,16.40869140625,9.46728515625,6.94873046875,8.00634765625,8.167724609375,8.341064453125,8.559814453125,8.98779296875,9.13623046875,9.272705078125,9.46728515625,2.77328014373779,2.26542019844055,3.40282346638529e+23,38,61,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,25.044,22.63662,21.55548,19.5313,11.8005,3.738,0
"78",1088514,194999,195003,35.1509246826172,-111.586135864258,0,111,16.4274616241455,41.8138427734375,38.2930908203125,13.2919921875,8.978271484375,9.802734375,10.24462890625,10.5927734375,11.19189453125,11.630859375,11.84423828125,12.479736328125,13.2919921875,8.33339500427246,9.8458423614502,3.40282346638529e+23,105,42,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,29.054,25.19627,22.64422,19.328,11.3565,5.399,0
"79",1088515,195004,195008,35.1518211364746,-111.586242675781,0,111,19.6094913482666,53.8748779296875,53.2860107421875,4.4254150390625,1.149169921875,1.586181640625,1.659423828125,1.83447265625,2.05615234375,2.2010498046875,2.36962890625,2.8572998046875,4.4254150390625,19.565372467041,2.1419312953949,69.494758605957,61,6,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,36.227,32.36952,30.43764,22.7184,9.615,2.963,0.023
"80",1088516,195019,195023,35.1545219421387,-111.586547851562,0,121,21.0080757141113,43.24267578125,42.515869140625,20.314697265625,5.871826171875,8.283935546875,9.805908203125,12.52880859375,14.018798828125,15.153076171875,17.977783203125,19.742431640625,20.314697265625,11.1384801864624,8.51310539245605,3.40282346638529e+23,53,8,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,17.21,14.1867,13.2048,10.7511,5.5495,0.209,0
"81",1088517,195024,195028,35.1554222106934,-111.586654663086,0,111,6.29503488540649,17.62548828125,17.62548828125,6.2587890625,0.8994140625,1.267333984375,1.376708984375,1.4931640625,3.12353515625,4.19189453125,5.00146484375,5.58349609375,6.2587890625,4.36790895462036,2.29374408721924,71.7671966552734,35,6,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,17.866,15.73666,14.524,12.769,7.997,3.608,0
"82",1088518,195029,195033,35.156322479248,-111.586761474609,0,111,8.21125507354736,12.6083984375,12.6083984375,8.3487548828125,4.021484375,5.094970703125,5.29052734375,5.8798828125,6.022216796875,6.509521484375,7.188232421875,7.72900390625,8.090087890625,2.87113285064697,0.929683089256287,45.6203880310059,19,11,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,17.12,15.026,14.39,13.14505,9.55875,5.7515,0
"83",1088519,195034,195038,35.1572189331055,-111.586868286133,0,111,4.52880573272705,15.290771484375,15.098388671875,3.29296875,1.4033203125,1.481689453125,2.1337890625,2.688720703125,2.765380859375,2.84423828125,2.95556640625,3.11279296875,3.28515625,3.75221419334412,4.66056728363037,58.8588981628418,49,37,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,18.73,16.14376,15.32552,14.1177,10.903,6.829,0
"84",1088520,195039,195043,35.1581192016602,-111.586975097656,0,111,3.12831735610962,13.569580078125,13.4326171875,2.275634765625,0.6171875,0.658447265625,0.751953125,1.076171875,1.303466796875,1.439453125,1.697509765625,2.119384765625,2.236083984375,3.37208008766174,4.61847066879272,85.4645156860352,52,16,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,22.481,18.44144,17.15068,15.3014,11.121,6.471,0
"85",1088521,195044,195048,35.1590194702148,-111.58708190918,0,121,3.83210897445679,13.874755859375,13.58642578125,1.551513671875,0.70947265625,0.877685546875,0.9990234375,1.08447265625,1.141845703125,1.19677734375,1.3408203125,1.431640625,1.541748046875,4.19431066513062,0.871998250484467,103.125144958496,57,9,5,"1r","ATL08_20190306160236_10420202_005_01.h5",2019,3,6,160236,26.46,22.5296,20.7997,16.88825,11.59025,6.5595,0
"86",1156119,194919,194923,35.1377220153809,-111.569480895996,1,111,5.73155689239502,15.52392578125,15.52392578125,4.830810546875,0.580322265625,0.771240234375,0.831298828125,1.024658203125,1.864990234375,3.952392578125,4.031005859375,4.71826171875,4.830810546875,4.27836561203003,0,78.9296646118164,34,1,5,"1r","ATL08_20190605114210_10420302_005_01.h5",2019,6,5,114210,20.058,17.54359,17.01506,15.657,9.853,3.7265,0
