"","X.1","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","cn_flag","sb_cn_1","sb_cn_2","sb_cn_3","sb_cn_4","sb_cn_5","ls_flag","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS","ALS_all_grid","ALS_abvg_grid"
"535",147,70055,638999,639003,65.2232818603516,-147.634368896484,1,8,1.58135437965393,7.06494140625,6.76171875,0.85723876953125,0.65948486328125,0.85723876953125,0.97064208984375,1.2706298828125,1.51934814453125,2.17205810546875,3.32452392578125,4.13433837890625,5.29425048828125,1.58047556877136,0.785727262496948,2.57256460189819,106,5,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5",2019,2,26,71235,10.66,8.7323,8.2746,7.38,3.3175,0,0,5.32148108108108,5.3442562432139
"536",1479,563200,639518,639522,65.1359710693359,-147.525482177734,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,60,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,22.67,20.05,19.55,18.87,16.6925,13.81,0.08,16.9839562624254,17.0402925531915
"537",1480,563201,639523,639527,65.1350784301758,-147.52571105957,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,73,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,22.67,20.45,19.74,18.7745,16.26,12.405,0,15.9595208761123,16.0141414835165
"538",1481,563202,639528,639532,65.1341857910156,-147.525939941406,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,69,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,20.42,19.1697,18.76,18.15,16.06,12.85,0.2,15.9923865877712,16.013383805135
"539",1482,563203,639533,639537,65.1332931518555,-147.526168823242,1,8,3.0838611125946,20.6443176269531,19.93115234375,1.34654235839844,0.8704833984375,1.34002685546875,1.5028076171875,1.88815307617188,2.1170654296875,2.21017456054688,2.81039428710938,9.19638061523438,18.6200866699219,5.03940916061401,0,5.14043426513672,71,1,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,24.76,23.52,23.21,22.51,18.01,10.91,0,17.9266403681788,17.9619696969697
"540",1483,563204,639538,639542,65.1324005126953,-147.526412963867,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,69,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,21.77,20.3781,19.89,19.1,16.11,10.92,0.21,15.9170275590551,15.9170275590551
"541",1484,563205,639543,639547,65.1315078735352,-147.526641845703,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,50,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,22.19,20.03,19.72,19.09,17.49,14.875,0.28,17.1522810457516,17.1635120994114
"542",1485,563206,639548,639552,65.130615234375,-147.526870727539,1,8,4.05922031402588,20.0159606933594,19.6952209472656,1.35552978515625,1.01913452148438,1.35552978515625,1.49063110351562,1.66476440429688,1.81381225585938,3.281005859375,12.4794311523438,14.2388916015625,18.2920837402344,5.82204723358154,0.160369873046875,4.42552995681763,59,2,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,24.45,22.8747,22.4898,21.8645,19.78,16.855,0.1575,19.4525216811207,19.4525216811207
"543",1486,563207,639553,639557,65.1297225952148,-147.527099609375,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,66,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,24.45,22.5404,22.1408,21.47,19.92,17.25,2.22,19.235138607167,19.3263247282609
"544",1487,563208,639558,639562,65.1288375854492,-147.52734375,1,3,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,72,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,22.35,20.38,19.66,18.73,16.53,10.83,0,16.0609265387161,16.0715298013245
"545",1488,563209,639563,639567,65.1279449462891,-147.527572631836,1,3,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,83,0,1,1,1,1,1,1,0,"2l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,25.67,22.972,22.034,20.08,17.81,13.89,0.03,17.5792923898531,17.5909953239813
"546",148,70056,639004,639008,65.2223892211914,-147.63459777832,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,83,0,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5",2019,2,26,71235,11.25,8.5242,8,6.17099999999999,0.22,0,0,3.89904422253923,3.94910404624277
"547",1489,611306,362761,362765,65.2242889404297,-147.347702026367,0,7,2.90119791030884,15.3362426757812,13.9952392578125,1.67831420898438,0.94232177734375,1.66387939453125,2.3277587890625,2.7198486328125,3.451904296875,3.7816162109375,5.2003173828125,6.59368896484375,11.5670776367188,3.09656286239624,2.78924560546875,12.8789806365967,90,2,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,10.57,7.46719999999999,6.52,5,1.87,0.18,0,2.63516988062443,2.64945521698984
"548",1490,611307,362766,362770,65.2253646850586,-147.34797668457,0,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,108,0,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.62,5.79209999999999,4.19,2.66349999999999,0,0,0,1.81943109987358,1.86838961038961
"549",1491,611308,362771,362775,65.2262573242188,-147.348220825195,0,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,66,0,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.62,5.3492,3.66120000000001,2.22,0.13,0,0,1.58596730245232,1.5924487004104
"550",1492,611309,362776,362780,65.2271499633789,-147.348449707031,0,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,55,0,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.27,3.487,2.2354,1.49,0,0,0,1.51503054989817,1.51814285714286
"551",1493,611310,362781,362785,65.2278594970703,-147.3486328125,0,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,22,0,1,1,1,1,1,0,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.1,4.09959999999999,1.8098,0.88,0,0,0,2.12401993355482,2.15154882154882
"552",1494,611311,362786,362790,65.2289352416992,-147.348922729492,0,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,26,0,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,7.35,2.9768,2.5836,1.64,0,0,0,2.06913194444444,2.08307692307692
"553",1495,611312,362791,362795,65.2298202514648,-147.349166870117,0,8,2.82765293121338,18.4923706054688,16.5928344726562,1.91091918945312,1.209228515625,1.9072265625,2.09259033203125,2.574951171875,2.98150634765625,3.516357421875,3.83392333984375,4.97332763671875,10.6326904296875,3.22675514221191,1.71949422359467,15.6303634643555,128,4,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,7.78,2.5,1.7702,0.0705000000000018,0,0,0,1.69683168316832,1.86846994535519
"554",1496,611313,362796,362800,65.230712890625,-147.349411010742,0,8,4.09313726425171,20.3150634765625,16.985107421875,2.62744140625,1.6785888671875,2.62744140625,3.0040283203125,3.7435302734375,4.327880859375,5.31011962890625,7.5408935546875,10.3983154296875,13.573486328125,3.97351455688477,2.4415488243103,14.545521736145,133,12,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.68,2.6734,1.6768,0.106999999999998,0,0,0,1.89141700404858,2.20169811320755
"555",1497,611314,362801,362805,65.2316055297852,-147.349639892578,0,8,4.43982934951782,20.3832397460938,15.1158447265625,3.36465454101562,1.93829345703125,3.345458984375,4.10382080078125,5.07940673828125,5.50335693359375,6.17340087890625,6.9854736328125,8.77880859375,12.6024780273438,3.57003378868103,3.01827645301819,17.9218311309814,129,11,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,18.24,10.0624,9.00719999999999,6.91,2.75,1.06,0,3.79192821368948,3.81396305625525
"556",1498,611315,362806,362810,65.2323226928711,-147.349838256836,0,8,3.36792516708374,16.6659545898438,15.06640625,2.10797119140625,1.37774658203125,2.09381103515625,2.6053466796875,3.5555419921875,4.138916015625,5.190673828125,5.9744873046875,7.45135498046875,9.2154541015625,3.12509608268738,3.32718992233276,18.4398078918457,145,17,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,13.35,7.39200000000001,6.604,5.17,2.71,1.5,0.2,3.01130795847751,3.03633635729239
"557",14,29469,638980,638984,65.2287521362305,-147.431381225586,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,7,0,1,1,1,0,0,1,0,"1l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,4.97,2.3621,1.51,0.16,0,0,0,1.64086956521739,1.65835164835165
"558",149,70057,639009,639013,65.2214965820312,-147.634826660156,1,8,1.9144434928894,8.4974365234375,8.23739624023438,0.87457275390625,0.628692626953125,0.87457275390625,1.02456665039062,1.53591918945312,2.56759643554688,3.24612426757812,3.91558837890625,5.33444213867188,6.77474975585938,2.03825330734253,1.09202766418457,2.47830319404602,82,9,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5",2019,2,26,71235,12.05,9.5,8.87,8.11,5.17,0.14,0,5.65250992851469,5.70643143544507
"559",1499,611316,362811,362815,65.2333908081055,-147.350128173828,0,8,3.51088309288025,15.8084716796875,15.0983276367188,2.3154296875,1.593017578125,2.31439208984375,2.84722900390625,3.71600341796875,4.6224365234375,4.97076416015625,5.7633056640625,7.58929443359375,10.5202026367188,3.08676719665527,2.93592000007629,25.6462707519531,120,16,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,15.32,12.5479,10.2758,8.35,1.24,0,0,3.04547958214625,3.18940298507463
"560",1500,611317,362816,362820,65.2342834472656,-147.350357055664,0,8,3.24347186088562,17.0541381835938,14.9730224609375,2.26715087890625,1.17926025390625,2.25714111328125,2.80767822265625,3.39141845703125,3.76934814453125,4.40960693359375,6.00738525390625,7.4276123046875,9.97265625,3.11604070663452,3.07661724090576,18.9555778503418,120,16,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,11.1,7.58,6.443,3.215,0.31,0,0,2.14918699186992,2.32334170854271
"561",1501,611318,362821,362825,65.2350006103516,-147.350555419922,0,8,2.25822234153748,13.9791870117188,12.3944091796875,1.44363403320312,0.9154052734375,1.44171142578125,1.74090576171875,2.2159423828125,2.4798583984375,3.00860595703125,3.50006103515625,4.72857666015625,6.65191650390625,2.36757135391235,3.26722574234009,11.3873062133789,124,16,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.27,3.77599999999998,3.21,2.34,0,0,0,1.83717431192661,2.09085774058577
"562",1502,611319,362826,362830,65.2360687255859,-147.350845336914,0,8,2.19375586509705,11.9248046875,9.110107421875,1.42108154296875,0.96771240234375,1.42108154296875,1.68255615234375,2.2457275390625,2.55474853515625,2.954833984375,3.455078125,4.61114501953125,6.48150634765625,2.05866837501526,0,8.63357734680176,122,1,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,7.37,3.92499999999998,3.19,2.19,0,0,0,2.13829039812646,2.23066014669927
"563",1503,611320,362831,362835,65.2369613647461,-147.35107421875,0,8,2.65743398666382,16.0596923828125,15.404052734375,1.4842529296875,0.8826904296875,1.4842529296875,1.7509765625,2.17852783203125,2.416015625,3.0574951171875,3.93585205078125,5.9215087890625,11.1635131835938,3.3000066280365,1.67637455463409,11.5253257751465,133,8,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.26,5.9552,4.8952,3.219,0,0,0,2.91914893617021,3.1301269035533
"564",1504,611321,362836,362840,65.2378540039062,-147.351318359375,0,8,3.331618309021,20.2114868164062,17.3214721679688,2.2353515625,1.58001708984375,2.2353515625,2.648193359375,3.05218505859375,3.17236328125,3.7230224609375,4.56842041015625,7.3079833984375,11.2630615234375,3.4058620929718,3.68528032302856,18.3902378082275,146,3,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,7.64,4.77,4.02,2.88,0,0,0,2.46466119096509,2.64343612334802
"565",1505,611322,362841,362845,65.2387466430664,-147.3515625,0,8,4.06033515930176,20.732666015625,17.8291015625,2.7998046875,1.94378662109375,2.78277587890625,3.0712890625,3.4390869140625,3.8671875,4.50909423828125,5.852294921875,10.08349609375,13.7984619140625,3.98414826393127,4.13892078399658,16.147590637207,129,17,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.69,5.6185,4.884,3.5425,0,0,0,2.99555765595463,3.24147239263804
"566",1506,611323,362846,362850,65.2396392822266,-147.351791381836,0,8,3.19651556015015,17.84716796875,12.3726196289062,2.28204345703125,1.28475952148438,2.28204345703125,2.57659912109375,3.24786376953125,3.9290771484375,4.31683349609375,5.21917724609375,6.53750610351562,10.7674865722656,3.01285004615784,3.18369746208191,12.886061668396,113,4,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.41,3.9486,1.79200000000003,0.19,0,0,0,1.8100651465798,2.14782945736434
"567",1507,611324,362851,362855,65.2405319213867,-147.352020263672,0,8,2.75263810157776,15.1722717285156,14.4806518554688,1.01402282714844,0.740936279296875,1.01065063476562,1.31634521484375,1.96212768554688,3.0213623046875,4.51986694335938,5.59146118164062,7.77072143554688,12.1126098632812,3.54914522171021,1.52983093261719,9.72280120849609,84,2,1,1,1,1,1,1,0,"2l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.67,4.49,2.4948,0,0,0,0,2.13380566801619,2.46934272300469
"568",1508,664738,638963,638967,65.2353515625,-147.506713867188,0,8,6.69310283660889,17.8181762695312,17.8181762695312,6.361328125,2.46826171875,6.35467529296875,7.92352294921875,8.2847900390625,8.59002685546875,11.7708129882812,12.1453247070312,14.4093017578125,15.0330810546875,4.683518409729,2.84253597259521,66.0782318115234,39,5,1,1,1,1,1,1,0,"2l","ATL08_20190626012811_13560305_003_01.h5",2019,6,26,12811,7.88,5.2452,4.73,3.73,0,0,0,2.75818181818182,2.80996805111821
"569",150,70058,639014,639018,65.2206039428711,-147.635070800781,1,1,2.72470951080322,10.3076782226562,8.74078369140625,1.47097778320312,0.696807861328125,1.47097778320312,3.00515747070312,3.61093139648438,4.09954833984375,4.9725341796875,5.94937133789062,6.57205200195312,7.75759887695312,2.44228148460388,1.25048208236694,2.26427531242371,83,14,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5",2019,2,26,71235,13.63,9.08,8.49,7.8275,5.31,0.22,0,5.79236981132075,5.82279210925645
"570",1509,664739,639018,639022,65.2255401611328,-147.509307861328,0,8,9.68212223052979,20.189453125,19.4575805664062,8.61578369140625,7.1097412109375,8.61578369140625,10.0001831054688,10.81103515625,11.7597045898438,12.4718627929688,14.5426635742188,16.6168212890625,18.0675048828125,4.26689577102661,1.16875350475311,93.3323059082031,56,7,1,1,1,1,1,1,0,"2l","ATL08_20190626012811_13560305_003_01.h5",2019,6,26,12811,10.01,6.04,4.8718,3.5545,1.82,0,0,2.60146144994246,2.61901506373117
"571",1510,664740,639033,639037,65.2228622436523,-147.510025024414,0,8,9.88372993469238,21.281982421875,20.43359375,10.4072570800781,6.10211181640625,10.3526611328125,10.9021606445312,11.9954833984375,12.4437255859375,12.8212890625,13.7191772460938,14.9485473632812,17.474609375,4.42220592498779,2.91644787788391,136.858108520508,57,3,1,1,1,1,1,1,0,"2l","ATL08_20190626012811_13560305_003_01.h5",2019,6,26,12811,10.91,7.03,6.5078,5.54,2.86,0.16,0,3.62179930795848,3.64660278745645
"572",1511,664741,639048,639052,65.2201843261719,-147.510726928711,0,8,8.99644184112549,19.1856689453125,19.1856689453125,8.08407592773438,4.84033203125,7.85687255859375,9.3511962890625,11.5447387695312,11.8383178710938,13.6283569335938,16.3618774414062,17.395263671875,18.1773071289062,5.16181707382202,0.839849293231964,70.1286773681641,42,6,1,1,1,1,1,1,0,"2l","ATL08_20190626012811_13560305_003_01.h5",2019,6,26,12811,11.57,8.7911,8.2422,6.75,3.61,0,0,4.44470644850818,4.47890397672163
